transaction_id,investor_id,action,product_type,product_risk_level,amount,date,hold_days,market_change_pct,decision_source,sell_decision_source,is_chasing
TX004164,INV0248,sell,money_market,2,20003,2024-11-05,72.0,17.68,,rational_take_profit,
TX004165,INV0248,buy,savings_insurance,1,36083,2025-08-20,,,advisor,,True
TX004166,INV0248,buy,deposit,1,10624,2025-11-20,,,self,,False
TX004167,INV0249,buy,bond,2,3801,2024-09-03,,,advisor,,True
TX004168,INV0249,sell,mixed_low,3,1617,2024-11-27,82.0,-11.78,,rational_stop_loss,
TX004169,INV0249,sell,bond,2,4029,2025-10-04,77.0,4.44,,rational_take_profit,
TX004170,INV0249,sell,money_market,2,1947,2025-03-13,36.0,-2.83,,rational_take_profit,
TX004171,INV0249,buy,money_market,2,2268,2024-09-07,,,advisor,,False
TX004172,INV0249,buy,money_market,2,5254,2025-11-09,,,advisor,,False
TX004173,INV0249,sell,money_market,2,2873,2025-10-17,58.0,9.27,,rational_take_profit,
TX004174,INV0250,sell,mixed_low,3,4663,2025-09-24,329.0,8.33,,need_cash,
TX004175,INV0250,buy,bond,2,13610,2024-11-11,,,self,,False
TX004176,INV0250,buy,bond,2,21900,2025-09-30,,,social_media,,False
TX004177,INV0250,buy,money_market,2,21936,2025-03-20,,,friend,,False
TX004178,INV0250,buy,money_market,2,22406,2025-01-23,,,friend,,True
TX004179,INV0250,buy,money_market,2,8451,2024-09-06,,,friend,,True
TX004180,INV0250,sell,money_market,2,3496,2025-02-25,309.0,9.86,,rational_take_profit,
TX004181,INV0250,buy,mixed_low,3,17592,2024-08-14,,,friend,,False
TX004182,INV0250,sell,bond,2,15248,2025-08-29,104.0,-4.9,,rational_take_profit,
TX004183,INV0250,buy,mixed_low,3,20429,2025-04-10,,,social_media,,True
TX004184,INV0250,buy,money_market,2,14162,2025-04-27,,,self,,False
TX004185,INV0250,buy,money_market,2,23671,2024-11-08,,,social_media,,False
TX004186,INV0250,buy,bond,2,9077,2025-09-25,,,social_media,,False
TX004187,INV0250,sell,bond,2,17791,2025-03-02,66.0,17.86,,rational_take_profit,
TX004188,INV0250,buy,money_market,2,4289,2025-02-04,,,social_media,,False
TX004189,INV0250,buy,mixed_low,3,3632,2025-06-03,,,friend,,True
TX004190,INV0250,buy,bond,2,10929,2025-05-27,,,self,,False
TX004191,INV0250,buy,bond,2,3642,2025-12-26,,,social_media,,True
TX004192,INV0250,buy,money_market,2,4530,2025-10-16,,,advisor,,False
TX004193,INV0251,sell,fund,4,3075,2025-10-06,11.0,3.32,,follow_others,
TX004194,INV0251,sell,stock,4,15625,2025-12-15,41.0,-16.81,,panic,
TX004195,INV0251,buy,fund,4,10538,2025-10-03,,,friend,,True
TX004196,INV0251,buy,mixed_medium,3,3301,2025-04-13,,,self,,False
TX004197,INV0251,sell,fund,4,11261,2025-09-30,86.0,-13.76,,panic,
TX004198,INV0251,sell,fund,4,11519,2025-06-24,59.0,-1.03,,rational_take_profit,
TX004199,INV0251,buy,mixed_medium,3,7980,2024-09-13,,,self,,False
TX004200,INV0251,buy,stock,4,6328,2025-12-18,,,self,,False
TX004201,INV0251,buy,etf,4,3475,2024-11-18,,,self,,False
TX004202,INV0251,sell,stock,4,3834,2024-12-20,30.0,-18.89,,need_cash,
TX004203,INV0251,sell,fund,4,13098,2025-06-21,50.0,3.88,,rational_take_profit,
TX004204,INV0251,buy,fund,4,6057,2025-01-29,,,self,,False
TX004205,INV0251,buy,fund,4,9126,2025-09-07,,,advisor,,False
TX004206,INV0251,buy,fund,4,12168,2025-01-05,,,advisor,,True
TX004207,INV0251,buy,stock,4,15824,2025-12-21,,,self,,False
TX004208,INV0251,buy,etf,4,5590,2025-10-29,,,self,,False
TX004209,INV0251,buy,mixed_medium,3,5463,2025-03-10,,,advisor,,False
TX004210,INV0251,buy,mixed_medium,3,5938,2025-02-20,,,self,,False
TX004211,INV0251,buy,stock,4,4938,2025-02-03,,,self,,False
TX004212,INV0251,sell,fund,4,5185,2025-12-22,45.0,-2.48,,follow_others,
TX004213,INV0251,buy,stock,4,2809,2025-01-01,,,social_media,,True
TX004214,INV0251,buy,stock,4,12849,2025-10-30,,,advisor,,False
TX004215,INV0251,sell,mixed_medium,3,15463,2024-07-23,35.0,-16.71,,panic,
TX004216,INV0251,sell,stock,4,11605,2025-02-01,18.0,-12.14,,panic,
TX004217,INV0251,buy,fund,4,15057,2024-12-10,,,social_media,,False
TX004218,INV0251,buy,stock,4,11786,2024-09-05,,,self,,False
TX004219,INV0251,sell,mixed_medium,3,12460,2025-05-26,61.0,-7.0,,rational_stop_loss,
TX004220,INV0251,buy,mixed_medium,3,10432,2025-08-30,,,friend,,False
TX004221,INV0252,sell,bond,2,12146,2025-02-11,85.0,12.51,,follow_others,
TX004222,INV0252,buy,money_market,2,3767,2024-07-16,,,advisor,,False
TX004223,INV0252,sell,bond,2,12567,2025-06-16,82.0,1.09,,follow_others,
TX004224,INV0252,sell,money_market,2,2795,2025-07-29,40.0,8.58,,follow_others,
TX004225,INV0252,sell,mixed_low,3,8620,2025-06-09,75.0,2.85,,need_cash,
TX004226,INV0252,sell,bond,2,13599,2025-11-05,13.0,8.19,,follow_others,
TX004227,INV0252,buy,mixed_low,3,10510,2024-11-23,,,friend,,False
TX004228,INV0252,buy,mixed_low,3,3977,2025-05-20,,,advisor,,False
TX004229,INV0253,sell,mixed_medium,3,8638,2024-11-06,43.0,11.72,,follow_others,
TX004230,INV0253,buy,fund,4,9455,2025-07-23,,,self,,False
TX004231,INV0253,sell,mixed_low,3,12076,2024-07-31,40.0,-19.26,,panic,
TX004232,INV0253,sell,bond,2,9906,2025-09-22,38.0,-3.55,,rational_take_profit,
TX004233,INV0253,sell,fund,4,3874,2025-03-11,47.0,-8.05,,panic,
TX004234,INV0253,sell,bond,2,9853,2024-11-10,7.0,-10.54,,panic,
TX004235,INV0253,sell,mixed_low,3,5113,2025-03-31,34.0,-17.24,,follow_others,
TX004236,INV0253,sell,fund,4,3785,2025-05-11,26.0,-6.91,,panic,
TX004237,INV0253,buy,mixed_low,3,6682,2025-01-30,,,self,,False
TX004238,INV0253,buy,mixed_low,3,21754,2025-07-24,,,friend,,False
TX004239,INV0253,buy,bond,2,4703,2025-12-17,,,social_media,,True
TX004240,INV0253,sell,fund,4,4126,2025-04-14,35.0,-0.53,,need_cash,
TX004241,INV0253,sell,fund,4,21780,2025-10-17,15.0,-17.24,,follow_others,
TX004242,INV0253,sell,fund,4,15368,2025-12-22,11.0,12.07,,rational_take_profit,
TX004243,INV0253,sell,mixed_medium,3,18267,2025-11-03,15.0,-1.25,,rational_take_profit,
TX004244,INV0253,buy,fund,4,16005,2025-07-12,,,advisor,,False
TX004245,INV0253,buy,bond,2,4779,2024-09-14,,,advisor,,False
TX004246,INV0253,buy,bond,2,22762,2025-04-23,,,social_media,,True
TX004247,INV0253,buy,mixed_medium,3,14276,2024-08-16,,,advisor,,False
TX004248,INV0253,sell,mixed_low,3,16516,2025-05-12,41.0,-17.81,,panic,
TX004249,INV0253,buy,mixed_medium,3,16180,2024-11-10,,,advisor,,True
TX004250,INV0253,buy,bond,2,11217,2025-12-28,,,friend,,False
TX004251,INV0253,buy,bond,2,8358,2024-07-12,,,social_media,,False
TX004252,INV0253,sell,mixed_medium,3,5403,2025-07-08,35.0,7.73,,follow_others,
TX004253,INV0253,buy,bond,2,8986,2024-09-02,,,advisor,,False
TX004254,INV0253,sell,mixed_medium,3,8978,2024-07-12,44.0,12.01,,rational_take_profit,
TX004255,INV0253,buy,fund,4,10780,2024-08-04,,,social_media,,False
TX004256,INV0253,buy,mixed_low,3,14029,2025-11-24,,,self,,False
TX004257,INV0253,buy,fund,4,8075,2024-09-03,,,friend,,False
TX004258,INV0254,sell,deposit,1,8665,2025-08-03,92.0,-3.53,,rational_take_profit,
TX004259,INV0254,sell,deposit,1,2840,2025-02-12,53.0,4.31,,rational_take_profit,
TX004260,INV0254,sell,savings_insurance,1,10577,2025-06-27,114.0,19.47,,rational_take_profit,
TX004261,INV0254,buy,money_market,2,3870,2025-10-20,,,advisor,,False
TX004262,INV0254,buy,deposit,1,18928,2025-03-10,,,self,,False
TX004263,INV0254,buy,deposit,1,11822,2024-07-13,,,self,,False
TX004264,INV0254,buy,deposit,1,5640,2024-09-07,,,friend,,True
TX004265,INV0254,sell,savings_insurance,1,17136,2024-07-14,125.0,1.37,,rational_take_profit,
TX004266,INV0254,buy,money_market,2,16556,2025-08-03,,,self,,False
TX004267,INV0254,buy,deposit,1,5321,2025-05-24,,,advisor,,False
TX004268,INV0254,buy,savings_insurance,1,13113,2025-06-20,,,social_media,,True
TX004269,INV0255,buy,stock,4,4315,2025-09-18,,,advisor,,False
TX004270,INV0255,buy,crypto,5,2550,2025-03-28,,,social_media,,False
TX004271,INV0255,sell,fund,4,5142,2024-09-30,146.0,-9.94,,follow_others,
TX004272,INV0255,buy,fund,4,3022,2025-08-14,,,friend,,True
TX004273,INV0255,sell,fund,4,3613,2024-12-07,136.0,13.33,,follow_others,
TX004274,INV0255,sell,fund,4,2080,2024-10-17,174.0,17.81,,rational_take_profit,
TX004275,INV0255,buy,stock,4,4743,2024-12-29,,,friend,,True
TX004276,INV0255,sell,etf,4,1548,2024-10-23,424.0,19.16,,rational_take_profit,
TX004277,INV0255,buy,crypto,5,1794,2025-11-17,,,advisor,,False
TX004278,INV0255,sell,stock,4,1324,2025-08-04,425.0,11.62,,rational_take_profit,
TX004279,INV0255,buy,stock,4,1019,2025-06-11,,,social_media,,True
TX004280,INV0255,sell,stock,4,3099,2024-07-20,227.0,15.32,,follow_others,
TX004281,INV0255,buy,stock,4,3784,2025-01-05,,,social_media,,True
TX004282,INV0255,sell,etf,4,2098,2024-10-07,385.0,-10.46,,panic,
TX004283,INV0255,sell,fund,4,2358,2025-10-27,317.0,13.23,,rational_take_profit,
TX004284,INV0255,buy,fund,4,5982,2025-10-29,,,friend,,True
TX004285,INV0255,buy,stock,4,1853,2025-03-23,,,advisor,,True
TX004286,INV0255,buy,etf,4,4559,2025-07-08,,,friend,,True
TX004287,INV0255,buy,crypto,5,2646,2025-02-05,,,self,,False
TX004288,INV0255,buy,stock,4,4336,2025-10-23,,,social_media,,True
TX004289,INV0255,buy,fund,4,3018,2024-10-31,,,advisor,,False
TX004290,INV0255,buy,fund,4,1850,2025-09-25,,,social_media,,True
TX004291,INV0255,sell,stock,4,3317,2025-02-27,251.0,0.75,,rational_take_profit,
TX004292,INV0255,sell,fund,4,5641,2025-08-31,452.0,11.23,,follow_others,
TX004293,INV0255,sell,stock,4,1467,2024-07-17,89.0,13.25,,need_cash,
TX004294,INV0255,sell,stock,4,3975,2025-03-24,317.0,-3.38,,follow_others,
TX004295,INV0255,buy,fund,4,3080,2025-11-22,,,friend,,False
TX004296,INV0255,buy,stock,4,4393,2025-10-16,,,social_media,,False
TX004297,INV0255,buy,stock,4,3783,2024-12-12,,,social_media,,False
TX004298,INV0255,sell,fund,4,5348,2024-09-19,437.0,12.17,,follow_others,
TX004299,INV0256,buy,stock,4,7599,2024-08-24,,,advisor,,False
TX004300,INV0256,buy,crypto,5,3397,2024-11-03,,,self,,False
TX004301,INV0256,sell,etf,4,1628,2024-10-29,145.0,12.39,,rational_take_profit,
TX004302,INV0256,buy,fund,4,4265,2025-05-04,,,self,,False
TX004303,INV0256,buy,fund,4,6027,2024-10-02,,,self,,False
TX004304,INV0256,buy,stock,4,4598,2025-07-22,,,self,,False
TX004305,INV0256,buy,etf,4,4196,2025-05-27,,,advisor,,False
TX004306,INV0256,buy,stock,4,5260,2025-12-09,,,self,,False
TX004307,INV0256,sell,etf,4,5770,2024-08-13,150.0,-1.72,,need_cash,
TX004308,INV0256,buy,etf,4,5977,2024-12-09,,,social_media,,True
TX004309,INV0256,buy,stock,4,6902,2025-10-23,,,advisor,,False
TX004310,INV0256,buy,fund,4,4594,2025-03-17,,,social_media,,True
TX004311,INV0256,buy,etf,4,3316,2025-05-23,,,social_media,,True
TX004312,INV0256,buy,stock,4,2812,2024-12-05,,,social_media,,False
TX004313,INV0256,buy,crypto,5,1848,2025-01-17,,,self,,False
TX004314,INV0256,sell,crypto,5,4848,2025-01-10,78.0,-18.99,,panic,
TX004315,INV0256,sell,etf,4,5817,2025-04-09,155.0,-2.22,,rational_take_profit,
TX004316,INV0256,sell,etf,4,5871,2025-10-07,142.0,-1.26,,need_cash,
TX004317,INV0256,sell,fund,4,6888,2025-02-20,126.0,-0.54,,panic,
TX004318,INV0256,buy,stock,4,2260,2024-12-09,,,self,,False
TX004319,INV0256,buy,etf,4,2017,2025-03-18,,,self,,False
TX004320,INV0256,sell,stock,4,7826,2025-02-08,49.0,3.28,,rational_take_profit,
TX004321,INV0257,buy,money_market,2,13809,2025-07-02,,,friend,,False
TX004322,INV0257,buy,bond,2,10627,2025-11-16,,,friend,,True
TX004323,INV0257,buy,mixed_low,3,5761,2024-11-16,,,social_media,,True
TX004324,INV0257,buy,mixed_low,3,12748,2024-10-17,,,social_media,,True
TX004325,INV0257,sell,money_market,2,7919,2024-12-08,72.0,-1.18,,follow_others,
TX004326,INV0257,sell,bond,2,7872,2024-12-08,70.0,12.48,,panic,
TX004327,INV0257,buy,bond,2,5279,2025-04-18,,,friend,,False
TX004328,INV0257,buy,money_market,2,13627,2024-09-29,,,self,,True
TX004329,INV0257,sell,bond,2,15900,2025-09-05,263.0,11.41,,follow_others,
TX004330,INV0257,buy,bond,2,11184,2024-07-10,,,self,,False
TX004331,INV0257,buy,bond,2,9910,2024-08-24,,,social_media,,False
TX004332,INV0257,buy,bond,2,12699,2025-07-19,,,social_media,,True
TX004333,INV0257,sell,money_market,2,7657,2025-03-26,246.0,8.33,,rational_take_profit,
TX004334,INV0257,buy,money_market,2,13135,2025-03-05,,,friend,,False
TX004335,INV0257,buy,mixed_low,3,14831,2024-08-07,,,friend,,False
TX004336,INV0257,sell,bond,2,13829,2025-09-14,466.0,12.02,,panic,
TX004337,INV0257,sell,bond,2,12686,2025-07-01,290.0,11.88,,follow_others,
TX004338,INV0257,buy,mixed_low,3,6146,2025-05-17,,,friend,,False
TX004339,INV0257,buy,money_market,2,3336,2024-11-15,,,self,,True
TX004340,INV0257,buy,mixed_low,3,2877,2024-12-09,,,advisor,,False
TX004341,INV0257,sell,mixed_low,3,16053,2024-08-10,96.0,-8.18,,need_cash,
TX004342,INV0258,sell,stock,4,22042,2025-07-08,47.0,5.23,,rational_take_profit,
TX004343,INV0258,sell,stock,4,47250,2025-12-24,45.0,-8.87,,follow_others,
TX004344,INV0258,sell,etf,4,22831,2025-04-11,41.0,-12.68,,panic,
TX004345,INV0258,sell,stock,4,47361,2025-06-07,14.0,-18.27,,follow_others,
TX004346,INV0258,sell,fund,4,36944,2025-06-26,21.0,-4.31,,rational_take_profit,
TX004347,INV0258,buy,fund,4,33952,2025-05-28,,,friend,,True
TX004348,INV0258,sell,fund,4,27783,2024-09-26,28.0,-0.88,,rational_take_profit,
TX004349,INV0258,sell,stock,4,7209,2025-01-08,34.0,-2.26,,need_cash,
TX004350,INV0258,sell,fund,4,27727,2025-06-17,45.0,-4.83,,need_cash,
TX004351,INV0258,sell,stock,4,38822,2025-09-22,27.0,-3.18,,rational_take_profit,
TX004352,INV0258,sell,stock,4,37053,2025-01-03,33.0,-3.38,,rational_take_profit,
TX004353,INV0258,sell,etf,4,44136,2024-08-08,37.0,-10.97,,panic,
TX004354,INV0258,buy,etf,4,20252,2025-11-29,,,social_media,,False
TX004355,INV0258,sell,stock,4,13828,2025-04-28,22.0,-9.81,,panic,
TX004356,INV0258,sell,fund,4,42871,2025-11-09,24.0,-1.67,,follow_others,
TX004357,INV0258,sell,fund,4,41655,2025-10-30,38.0,-6.13,,panic,
TX004358,INV0258,buy,stock,4,28877,2025-07-08,,,social_media,,True
TX004359,INV0259,sell,deposit,1,21531,2025-12-09,299.0,16.38,,follow_others,
TX004360,INV0259,buy,savings_insurance,1,34915,2025-12-03,,,friend,,True
TX004361,INV0259,sell,deposit,1,54355,2024-08-21,71.0,12.74,,rational_take_profit,
TX004362,INV0259,sell,savings_insurance,1,23609,2025-05-12,141.0,24.91,,need_cash,
TX004363,INV0259,sell,deposit,1,26926,2025-04-04,36.0,15.05,,need_cash,
TX004364,INV0259,sell,money_market,2,36215,2024-07-21,48.0,-10.12,,rational_stop_loss,
TX004365,INV0259,buy,deposit,1,27337,2025-06-21,,,social_media,,False
TX004366,INV0259,sell,deposit,1,33305,2025-07-09,191.0,-11.03,,rational_stop_loss,
TX004367,INV0259,sell,deposit,1,53336,2025-05-17,89.0,8.38,,rational_take_profit,
TX004368,INV0259,buy,money_market,2,31917,2025-06-29,,,social_media,,False
TX004369,INV0259,buy,money_market,2,22019,2024-12-23,,,social_media,,True
TX004370,INV0259,buy,deposit,1,53434,2025-12-15,,,friend,,False
TX004371,INV0259,sell,money_market,2,48012,2025-10-02,156.0,-11.66,,need_cash,
TX004372,INV0259,sell,money_market,2,44472,2024-12-23,299.0,18.53,,rational_take_profit,
TX004373,INV0259,sell,money_market,2,28870,2025-07-28,130.0,0.9,,follow_others,
TX004374,INV0259,buy,savings_insurance,1,45814,2025-08-24,,,friend,,True
TX004375,INV0260,sell,mixed_medium,3,4797,2025-11-20,16.0,-12.99,,panic,
TX004376,INV0260,sell,bond,2,4135,2025-05-17,31.0,0.92,,rational_take_profit,
TX004377,INV0260,buy,mixed_medium,3,3903,2024-11-02,,,advisor,,False
TX004378,INV0260,sell,bond,2,3624,2025-03-17,35.0,-0.59,,follow_others,
TX004379,INV0260,buy,fund,4,877,2024-07-29,,,social_media,,True
TX004380,INV0260,buy,mixed_low,3,3436,2025-05-08,,,self,,False
TX004381,INV0260,sell,bond,2,3692,2025-03-07,43.0,-5.58,,panic,
TX004382,INV0260,buy,bond,2,3225,2024-07-25,,,advisor,,False
TX004383,INV0260,sell,fund,4,3777,2025-07-08,37.0,-17.91,,panic,
TX004384,INV0261,buy,stock,4,3487,2024-10-12,,,self,,False
TX004385,INV0261,sell,mixed_medium,3,18958,2025-07-29,209.0,15.25,,rational_take_profit,
TX004386,INV0261,buy,stock,4,7992,2024-11-17,,,advisor,,False
TX004387,INV0261,buy,mixed_medium,3,18001,2024-11-08,,,self,,True
TX004388,INV0261,sell,mixed_medium,3,12187,2025-06-09,81.0,16.37,,need_cash,
TX004389,INV0261,buy,fund,4,8067,2024-12-03,,,social_media,,True
TX004390,INV0261,sell,mixed_medium,3,15982,2024-10-31,132.0,3.66,,need_cash,
TX004391,INV0261,sell,stock,4,4533,2025-03-10,72.0,-11.66,,panic,
TX004392,INV0261,buy,fund,4,8717,2025-12-24,,,advisor,,False
TX004393,INV0261,buy,etf,4,18277,2025-11-19,,,advisor,,False
TX004394,INV0261,sell,etf,4,9466,2025-03-03,84.0,11.31,,follow_others,
TX004395,INV0261,sell,mixed_medium,3,14476,2025-06-01,176.0,-2.02,,need_cash,
TX004396,INV0261,buy,etf,4,3493,2024-10-21,,,advisor,,False
TX004397,INV0261,buy,mixed_medium,3,15935,2025-01-29,,,self,,False
TX004398,INV0261,sell,etf,4,6765,2024-07-17,301.0,-2.7,,need_cash,
TX004399,INV0261,buy,fund,4,5960,2024-09-24,,,friend,,False
TX004400,INV0261,sell,stock,4,10914,2025-08-18,65.0,3.15,,follow_others,
TX004401,INV0261,buy,etf,4,12511,2025-11-24,,,self,,False
TX004402,INV0261,sell,mixed_medium,3,3196,2025-11-26,185.0,4.53,,need_cash,
TX004403,INV0261,sell,fund,4,18735,2024-12-11,213.0,-14.35,,rational_stop_loss,
TX004404,INV0261,sell,stock,4,4830,2025-01-04,169.0,14.23,,rational_take_profit,
TX004405,INV0261,sell,etf,4,12287,2024-09-12,122.0,11.99,,rational_take_profit,
TX004406,INV0261,buy,fund,4,8657,2025-08-30,,,social_media,,False
TX004407,INV0262,sell,deposit,1,2599,2025-07-22,128.0,10.79,,rational_take_profit,
TX004408,INV0262,sell,deposit,1,3261,2024-10-05,41.0,-10.1,,panic,
TX004409,INV0262,sell,money_market,2,1444,2025-06-03,103.0,2.9,,rational_take_profit,
TX004410,INV0262,buy,deposit,1,1290,2025-07-23,,,self,,False
TX004411,INV0262,buy,deposit,1,3076,2024-09-18,,,self,,True
TX004412,INV0262,buy,money_market,2,777,2025-03-04,,,self,,False
TX004413,INV0262,buy,deposit,1,1748,2024-08-19,,,social_media,,False
TX004414,INV0262,sell,deposit,1,1581,2025-05-10,73.0,7.07,,need_cash,
TX004415,INV0262,buy,savings_insurance,1,2972,2025-02-06,,,self,,False
TX004416,INV0263,sell,bond,2,3162,2025-03-02,15.0,-12.02,,panic,
TX004417,INV0263,buy,bond,2,10688,2025-12-28,,,self,,False
TX004418,INV0263,buy,mixed_low,3,12117,2025-09-04,,,advisor,,False
TX004419,INV0263,buy,bond,2,9118,2025-10-08,,,self,,False
TX004420,INV0263,buy,money_market,2,2163,2025-09-18,,,friend,,False
TX004421,INV0263,buy,money_market,2,4967,2025-10-21,,,friend,,False
TX004422,INV0263,buy,mixed_low,3,9027,2025-09-13,,,advisor,,False
TX004423,INV0263,buy,bond,2,7475,2024-08-18,,,friend,,False
TX004424,INV0263,buy,bond,2,4272,2025-04-19,,,self,,False
TX004425,INV0263,buy,bond,2,8334,2025-08-21,,,friend,,False
TX004426,INV0263,sell,bond,2,14463,2025-06-23,54.0,17.68,,rational_take_profit,
TX004427,INV0263,buy,mixed_low,3,14845,2024-11-17,,,self,,False
TX004428,INV0263,buy,bond,2,8694,2025-12-20,,,advisor,,True
TX004429,INV0263,buy,mixed_low,3,10656,2024-08-31,,,self,,False
TX004430,INV0263,sell,bond,2,2283,2025-05-13,44.0,16.73,,follow_others,
TX004431,INV0263,buy,bond,2,12119,2025-02-02,,,advisor,,False
TX004432,INV0263,buy,bond,2,4035,2025-10-25,,,advisor,,True
TX004433,INV0263,buy,mixed_low,3,13590,2025-01-26,,,self,,True
TX004434,INV0263,sell,mixed_low,3,6997,2024-07-09,13.0,17.15,,follow_others,
TX004435,INV0264,buy,savings_insurance,1,14401,2025-01-27,,,advisor,,False
TX004436,INV0264,buy,deposit,1,8394,2025-01-04,,,social_media,,True
TX004437,INV0264,sell,savings_insurance,1,10580,2025-09-12,79.0,19.78,,follow_others,
TX004438,INV0264,sell,money_market,2,6986,2025-08-24,20.0,-6.69,,rational_stop_loss,
TX004439,INV0264,sell,deposit,1,11972,2024-07-18,111.0,19.98,,need_cash,
TX004440,INV0264,sell,savings_insurance,1,4397,2025-06-13,20.0,20.73,,rational_take_profit,
TX004441,INV0264,sell,deposit,1,11904,2025-02-21,20.0,0.72,,follow_others,
TX004442,INV0264,buy,deposit,1,5763,2025-10-12,,,friend,,False
TX004443,INV0264,buy,money_market,2,13500,2024-12-13,,,social_media,,False
TX004444,INV0264,buy,deposit,1,3129,2024-07-25,,,social_media,,False
TX004445,INV0264,sell,savings_insurance,1,15443,2025-05-11,73.0,-0.2,,rational_take_profit,
TX004446,INV0264,buy,deposit,1,8596,2025-01-10,,,advisor,,False
TX004447,INV0264,sell,money_market,2,14533,2024-10-15,71.0,9.32,,follow_others,
TX004448,INV0264,sell,deposit,1,8883,2025-04-23,51.0,14.05,,need_cash,
TX004449,INV0264,buy,money_market,2,16114,2024-11-01,,,advisor,,False
TX004450,INV0264,sell,deposit,1,19769,2025-02-18,28.0,-4.65,,rational_take_profit,
TX004451,INV0264,sell,deposit,1,11417,2025-01-12,133.0,18.02,,panic,
TX004452,INV0264,sell,savings_insurance,1,4910,2025-01-16,127.0,-0.5,,rational_take_profit,
TX004453,INV0264,buy,deposit,1,9212,2025-05-10,,,self,,False
TX004454,INV0264,buy,deposit,1,22208,2025-10-06,,,friend,,True
TX004455,INV0264,buy,savings_insurance,1,14379,2024-09-13,,,advisor,,False
TX004456,INV0264,sell,deposit,1,13075,2025-11-20,75.0,19.26,,panic,
TX004457,INV0264,buy,savings_insurance,1,9492,2025-06-06,,,social_media,,False
TX004458,INV0264,sell,deposit,1,19119,2025-08-17,54.0,22.26,,rational_take_profit,
TX004459,INV0264,buy,deposit,1,4965,2025-08-24,,,advisor,,False
TX004460,INV0264,sell,deposit,1,9630,2025-03-21,141.0,0.09,,rational_take_profit,
TX004461,INV0265,buy,money_market,2,13443,2025-02-07,,,advisor,,False
TX004462,INV0265,sell,mixed_low,3,7780,2024-09-20,59.0,9.11,,follow_others,
TX004463,INV0265,buy,money_market,2,11690,2024-08-29,,,self,,False
TX004464,INV0265,sell,mixed_low,3,2592,2025-11-22,178.0,1.17,,rational_take_profit,
